variable,value,Season
AUC_mx,0.657470396,Winter
AUC_mx,0.665039063,Winter
AUC_mx,0.715026665,Winter
AUC_mx,0.741870465,Winter
AUC_mx,0.683673469,Winter
AUC_mx,0.75,Winter
AUC_mx,0.723434962,Winter
AUC_mx,0.741763336,Winter
AUC_mx,0.716143429,Winter
AUC_mx,0.658284195,Winter
AUC_mx,0.75,Winter
AUC_mx,0.75,Winter
AUC_mx,0.744676284,Winter
AUC_mx,0.741526043,Winter
AUC_mx,0.721040321,Winter
AUC_mx,0.737407591,Winter
AUC_mx,0.681511502,Winter
AUC_mx,0.742064,Winter
AUC_mx,0.687777778,Winter
AUC_mx,0.75,Winter
AUC_mx,0.727553707,Winter
AUC_mx,0.75,Winter
AUC_mx,0.743103781,Winter
AUC_mx,0.70661157,Winter
AUC_mx,0.667355372,Winter
AUC_mx,0.75,Winter
AUC_mx,0.670489074,Winter
AUC_mx,0.728145038,Winter
AUC_mx,0.74408305,Winter
AUC_mx,0.696233456,Winter
AUC_mx,0.711892164,Winter
AUC_mx,0.732572841,Winter
AUC_mx,0.714477247,Winter
AUC_mx,0.650210987,Winter
AUC_mx,0.555867769,Winter
AUC_mx,0.736324819,Winter
AUC_mx,0.726049306,Winter
AUC_mx,0.745012594,Winter
AUC_mx,0.715080865,Winter
AUC_mx,0.726891565,Winter
AUC_mx,0.66,Winter
AUC_mx,0.710849646,Winter
AUC_mx,0.688775268,Winter
AUC_mx,0.737625706,Winter
AUC_mx,0.702827008,Winter
AUC_mx,0.701823874,Winter
AUC_mx,0.701347798,Winter
AUC_mx,0.746168639,Winter
AUC_mx,0.71539119,Winter
AUC_mx,0.702969021,Winter
AUC_mx,0.597236675,Winter
AUC_mx,0.75,Winter
AUC_mx,0.74931082,Winter
AUC_mx,0.729176098,Winter
AUC_mx,0.72620464,Winter
AUC_mx,0.698979228,Winter
AUC_mx,0.717638911,Winter
AUC_mx,0.649367492,Winter
AUC_mx,0.682561983,Winter
AUC_mx,0.726723577,Winter
AUC_mx,0.75,Winter
AUC_mx,0.75,Winter
AUC_mx,0.635805898,Winter
AUC_mx,0.644795075,Winter
AUC_mx,0.75,Winter
AUC_mx,0.75,Winter
AUC_mx,0.743464335,Winter
AUC_mx,0.75,Winter
AUC_mx,0.725625,Winter
AUC_mx,0.75,Winter
AUC_mx,0.75,Winter
AUC_mx,0.656995372,Winter
AUC_mx,0.726449659,Winter
AUC_mx,0.75,Winter
AUC_mx,0.517409336,Winter
AUC_mx,0.72534235,Winter
AUC_mx,0.75,Winter
AUC_mx,0.75,Winter
AUC_mx,0.721945679,Winter
AUC_mx,0.690413223,Winter
AUC_mx,0.708254598,Winter
AUC_mx,0.723471074,Winter
AUC_mx,0.721123866,Winter
AUC_mx,0.654797098,Winter
AUC_mx,0.706673066,Winter
AUC_mx,0.744547601,Winter
AUC_mx,0.75,Winter
AUC_mx,0.749224205,Winter
AUC_mx,0.712623457,Winter
AUC_mx,0.728733459,Winter
AUC_mx,0.690539179,Winter
AUC_mx,0.687670599,Winter
AUC_mx,0.723564509,Winter
AUC_mx,0.721123866,Winter
AUC_mx,0.622123945,Winter
AUC_mx,0.741696905,Winter
AUC_mx,0.743506771,Winter
AUC_mx,0.743103781,Winter
AUC_mx,0.747500016,Winter
AUC_mx,0.728733459,Winter
AUC_mx,0.734571692,Winter
AUC_mx,0.722244898,Winter
AUC_mx,0.732461735,Winter
AUC_mx,0.72835456,Winter
AUC_mx,0.75,Winter
AUC_mx,0.708707572,Winter
AUC_mx,0.743960534,Winter
AUC_mx,0.732394213,Winter
AUC_mx,0.644558377,Winter
AUC_mx,0.736304012,Winter
AUC_mx,0.660834418,Winter
AUC_mx,0.75,Winter
AUC_mx,0.697530864,Winter
AUC_mx,0.745708234,Winter
AUC_mx,0.523884298,Winter
AUC_mx,0.660581641,Winter
AUC_mx,0.716706302,Winter
AUC_mx,0.733198188,Winter
AUC_mx,0.726216183,Winter
AUC_mx,0.700951249,Winter
AUC_mx,0.690778174,Winter
AUC_mx,0.739529968,Winter
AUC_mx,0.685898446,Winter
AUC_mx,0.639140842,Winter
AUC_mx,0.75,Winter
AUC_mx,0.75,Winter
AUC_mx,0.669550173,Winter
AUC_mx,0.75,Winter
AUC_mx,0.675659602,Winter
AUC_mx,0.713556015,Winter
AUC_mx,0.713403828,Winter
AUC_mx,0.735918367,Winter
AUC_mx,0.735440074,Winter
AUC_mx,0.746310014,Winter
AUC_mx,0.673667805,Winter
AUC_mx,0.629916677,Winter
AUC_mx,0.704648526,Winter
AUC_mx,0.691585595,Winter
AUC_mx,0.742366864,Winter
AUC_mx,0.722090104,Winter
AUC_mx,0.680211276,Winter
AUC_mx,0.75,Winter
AUC_mx,0.746610209,Winter
AUC_mx,0.75,Winter
AUC_mx,0.734297193,Winter
AUC_mx,0.734131113,Winter
AUC_mx,0.575355632,Winter
AUC_mx,0.645124717,Winter
AUC_mx,0.66,Winter
AUC_mx,0.741042165,Winter
AUC_mx,0.723471074,Winter
AUC_mx,0.75,Winter
AUC_mx,0.679756164,Winter
AUC_mx,0.741736111,Winter
AUC_mx,0.740655037,Winter
AUC_mx,0.75,Winter
AUC_mx,0.676475008,Winter
AUC_mx,0.71538486,Winter
AUC_mx,0.703954214,Winter
AUC_mx,0.716143429,Winter
AUC_mx,0.733055886,Winter
AUC_mx,0.719993464,Winter
AUC_mx,0.741526043,Winter
AUC_mx,0.734523951,Winter
AUC_mx,0.731081985,Winter
AUC_mx,0.701896873,Winter
AUC_mx,0.715620343,Winter
AUC_mx,0.75,Winter
AUC_mx,0.686876085,Winter
AUC_mx,0.698025,Winter
AUC_mx,0.703954214,Winter
AUC_mx,0.75,Winter
AUC_mx,0.728901635,Winter
AUC_mx,0.75,Winter
AUC_mx,0.727169843,Winter
AUC_mx,0.667824483,Winter
AUC_mx,0.721100045,Winter
AUC_mx,0.689664143,Winter
AUC_mx,0.75,Winter
AUC_mx,0.75,Winter
AUC_mx,0.617390486,Winter
AUC_mx,0.678521595,Winter
AUC_mx,0.63892562,Winter
AUC_mx,0.703954214,Winter
AUC_mx,0.688202855,Winter
AUC_mx,0.706190129,Winter
AUC_mx,0.673611111,Winter
AUC_mx,0.75,Winter
AUC_mx,0.75,Winter
AUC_mx,0.75,Winter
AUC_mx,0.745918436,Winter
AUC_mx,0.73527772,Winter
AUC_mx,0.75,Winter
AUC_mx,0.75,Winter
AUC_mx,0.74854757,Winter
AUC_mx,0.735784948,Winter
AUC_bc,0.5,Winter
AUC_bc,0.550625,Winter
AUC_bc,0.585494897,Winter
AUC_bc,0.621011046,Winter
AUC_bc,0.5,Winter
AUC_bc,0.5,Winter
AUC_bc,0.626211911,Winter
AUC_bc,0.605340105,Winter
AUC_bc,0.610966294,Winter
AUC_bc,0.621520983,Winter
AUC_bc,0.606852154,Winter
AUC_bc,0.604800345,Winter
AUC_bc,0.699460643,Winter
AUC_bc,0.576961498,Winter
AUC_bc,0.5,Winter
AUC_bc,0.692328022,Winter
AUC_bc,0.715370673,Winter
AUC_bc,0.560326254,Winter
AUC_bc,0.612567875,Winter
AUC_bc,0.597016931,Winter
AUC_bc,0.616451563,Winter
AUC_bc,0.500260146,Winter
AUC_bc,0.617843618,Winter
AUC_bc,0.573569488,Winter
AUC_bc,0.611111111,Winter
AUC_bc,0.5000797,Winter
AUC_bc,0.624720499,Winter
AUC_bc,0.5625,Winter
AUC_bc,0.5625,Winter
AUC_bc,0.668600031,Winter
AUC_bc,0.678072029,Winter
AUC_bc,0.640625,Winter
AUC_bc,0.651527658,Winter
AUC_bc,0.686466942,Winter
AUC_bc,0.548293607,Winter
AUC_bc,0.570720927,Winter
AUC_bc,0.50116219,Winter
AUC_bc,0.5000694,Winter
AUC_bc,0.5841,Winter
AUC_bc,0.542908163,Winter
AUC_bc,0.527777778,Winter
AUC_bc,0.524978531,Winter
AUC_bc,0.5,Winter
AUC_bc,0.640625,Winter
AUC_bc,0.634187258,Winter
AUC_bc,0.531398311,Winter
AUC_bc,0.5,Winter
AUC_bc,0.681443232,Winter
AUC_bc,0.522327917,Winter
AUC_bc,0.614015854,Winter
AUC_bc,0.52595679,Winter
AUC_bc,0.518381102,Winter
AUC_bc,0.539744001,Winter
AUC_bc,0.652373807,Winter
AUC_bc,0.544803458,Winter
AUC_bc,0.578128014,Winter
AUC_bc,0.545830443,Winter
AUC_bc,0.63068332,Winter
AUC_bc,0.512970679,Winter
AUC_bc,0.5,Winter
AUC_bc,0.556937436,Winter
AUC_bc,0.601578263,Winter
AUC_bc,NA,Winter
AUC_bc,0.672966715,Winter
AUC_bc,0.574055361,Winter
AUC_bc,0.532287598,Winter
AUC_bc,0.59,Winter
AUC_bc,0.543402778,Winter
AUC_bc,0.58243859,Winter
AUC_bc,0.652936862,Winter
AUC_bc,0.670964927,Winter
AUC_bc,0.55106426,Winter
AUC_bc,0.605317398,Winter
AUC_bc,0.623107528,Winter
AUC_bc,0.624483773,Winter
AUC_bc,0.721453287,Winter
AUC_bc,0.500434028,Winter
AUC_bc,0.555280967,Winter
AUC_bc,0.501736111,Winter
AUC_bc,0.525962738,Winter
AUC_bc,0.702008495,Winter
AUC_bc,0.555276579,Winter
AUC_bc,0.566330545,Winter
AUC_bc,0.500885771,Winter
AUC_bc,0.54,Winter
AUC_bc,0.624140068,Winter
AUC_bc,0.5,Winter
AUC_bc,0.658521948,Winter
AUC_bc,0.51312934,Winter
AUC_bc,0.640625,Winter
AUC_bc,0.500865052,Winter
AUC_bc,0.537808642,Winter
AUC_bc,0.525496878,Winter
AUC_bc,0.501111111,Winter
AUC_bc,0.516530612,Winter
AUC_bc,0.597289237,Winter
AUC_bc,0.5,Winter
AUC_bc,0.576176,Winter
AUC_bc,0.5,Winter
AUC_bc,0.555026802,Winter
AUC_bc,NA,Winter
AUC_bc,0.568141339,Winter
AUC_bc,0.616903655,Winter
AUC_bc,0.5,Winter
AUC_bc,0.527495054,Winter
AUC_bc,0.631028917,Winter
AUC_bc,0.5000826,Winter
AUC_bc,0.610533161,Winter
AUC_bc,0.62546859,Winter
AUC_bc,0.604756258,Winter
AUC_bc,0.590467077,Winter
AUC_bc,0.545736061,Winter
AUC_bc,0.504756243,Winter
AUC_bc,0.657205294,Winter
AUC_bc,0.533481213,Winter
AUC_bc,0.552860691,Winter
AUC_bc,0.732184086,Winter
AUC_bc,0.527777778,Winter
AUC_bc,0.59765625,Winter
AUC_bc,0.513025756,Winter
AUC_bc,0.500434028,Winter
AUC_bc,0.549183793,Winter
AUC_bc,0.517148526,Winter
AUC_bc,0.50390625,Winter
AUC_bc,0.627695187,Winter
AUC_bc,0.544708052,Winter
AUC_bc,0.590328167,Winter
AUC_bc,0.731139053,Winter
AUC_bc,0.694252401,Winter
AUC_bc,0.640625,Winter
AUC_bc,0.535636193,Winter
AUC_bc,0.566122449,Winter
AUC_bc,0.663710999,Winter
AUC_bc,0.5000925,Winter
AUC_bc,0.714438512,Winter
AUC_bc,0.5625,Winter
AUC_bc,0.744736989,Winter
AUC_bc,0.5,Winter
AUC_bc,0.612529752,Winter
AUC_bc,0.5,Winter
AUC_bc,0.523504811,Winter
AUC_bc,0.606643066,Winter
AUC_bc,0.500118147,Winter
AUC_bc,0.599362004,Winter
AUC_bc,0.5,Winter
AUC_bc,0.632632063,Winter
AUC_bc,0.683937463,Winter
AUC_bc,0.564324722,Winter
AUC_bc,0.582978392,Winter
AUC_bc,0.577160494,Winter
AUC_bc,0.579101563,Winter
AUC_bc,0.510161941,Winter
AUC_bc,0.5,Winter
AUC_bc,0.543402778,Winter
AUC_bc,0.5,Winter
AUC_bc,0.656822656,Winter
AUC_bc,0.645969691,Winter
AUC_bc,0.5625,Winter
AUC_bc,0.603192927,Winter
AUC_bc,0.6225,Winter
AUC_bc,0.579730598,Winter
AUC_bc,0.745117738,Winter
AUC_bc,0.609408284,Winter
AUC_bc,0.729302802,Winter
AUC_bc,0.607456854,Winter
AUC_bc,0.572787543,Winter
AUC_bc,0.59,Winter
AUC_bc,0.59839214,Winter
AUC_bc,0.673611111,Winter
AUC_bc,0.697530864,Winter
AUC_bc,0.66,Winter
AUC_bc,0.611111111,Winter
AUC_bc,0.515625,Winter
AUC_bc,0.515738843,Winter
AUC_bc,0.611111111,Winter
AUC_bc,0.536222685,Winter
AUC_bc,0.67444005,Winter
AUC_bc,0.61390625,Winter
AUC_bc,0.617036011,Winter
AUC_bc,0.718271885,Winter
AUC_bc,0.724095343,Winter
AUC_bc,0.698661224,Winter
AUC_bc,0.544171215,Winter
AUC_bc,0.500330579,Winter
AUC_bc,0.550954889,Winter
AUC_bc,0.659643056,Winter
AUC_bc,0.62755102,Winter
AUC_bc,0.557183365,Winter
AUC_bc,0.700243011,Winter
AUC_bc,0.5,Winter
AUC_bc,0.5625,Winter
AUC_bc,0.603950654,Winter
AUC_bc,0.570577446,Winter
AUC_bc,0.618216089,Winter
AUC_bc,0.620273369,Winter
AUC_bc,0.527777778,Winter
AUC_bc,0.653905325,Winter
AUC_bc,0.583210059,Winter
AUC_bc,0.616825104,Winter
AUC_bc,0.527777778,Winter
AUC_bc,0.673611111,Winter
AUC_bc,0.681946373,Winter
AUC_bc,0.5,Winter
AUC_bc,0.522622116,Winter
AUC_bc,0.596875364,Winter
AUC_bc,0.575379664,Winter
AUC_bc,0.631209922,Winter
AUC_bc,0.504049587,Winter
AUC_bc,0.618516528,Winter
AUC_bc,0.515625,Winter
AUC_bc,0.658599569,Winter
AUC_bc,0.544959705,Winter
AUC_bc,0.509741946,Winter
AUC_bc,0.5,Winter
AUC_bc,0.69140625,Winter
AUC_bc,0.739155317,Winter
AUC_bc,0.733875302,Winter
AUC_bc,0.687028167,Winter
AUC_bc,0.62755102,Winter
AUC_bc,0.5,Winter
AUC_bc,0.5,Winter
AUC_bc,0.684783276,Winter
AUC_bc,0.710410605,Winter
AUC_bc,0.510850694,Winter
AUC_bc,0.620735566,Winter
AUC_bc,0.59,Winter
AUC_bc,0.533419027,Winter
AUC_bc,0.59472716,Winter
AUC_bc,0.586757025,Winter
AUC_bc,0.631478184,Winter
AUC_bc,0.5625,Winter
AUC_bc,0.500318878,Winter
AUC_bc,0.5,Winter
AUC_bc,0.654336735,Winter
AUC_bc,0.695263206,Winter
AUC_bc,0.709555513,Winter
AUC_bc,0.634577328,Winter
AUC_bc,0.517777778,Winter
AUC_bc,0.516543925,Winter
AUC_bc,0.527777778,Winter
AUC_bc,0.566265649,Winter
AUC_bc,0.559812146,Winter
AUC_bc,0.660238184,Winter
AUC_bc,0.500260146,Winter
AUC_bc,0.706249253,Winter
AUC_bc,0.71318353,Winter
AUC_bc,0.5,Winter
AUC_bc,0.663325372,Winter
AUC_bc,0.5625,Winter
AUC_bc,0.614833875,Winter
AUC_bc,0.596543367,Winter
AUC_bc,0.5,Winter
AUC_bc,0.693691678,Winter
AUC_bc,0.5625,Winter
AUC_bc,0.611111111,Winter
AUC_bc,0.641930097,Winter
AUC_bc,0.645551868,Winter
AUC_bc,0.511400011,Winter
AUC_bc,0.523341049,Winter
AUC_bc,0.500108507,Winter
AUC_bc,0.527777778,Winter
AUC_bc,0.527777778,Winter
AUC_bc,0.556201694,Winter
AUC_bc,0.5,Winter
AUC_bc,0.550162984,Winter
AUC_bc,0.524978531,Winter
AUC_bc,0.72977137,Winter
AUC_bc,0.675481795,Winter
AUC_bc,0.550791393,Winter
AUC_bc,0.525895098,Winter
AUC_bc,0.680962459,Winter
AUC_bc,0.628662571,Winter
AUC_bc,0.500063,Winter
AUC_bc,0.715561224,Winter
AUC_bc,0.5,Winter
AUC_bc,0.5,Winter
AUC_bc,0.640625,Winter
AUC_bc,0.5625,Winter
AUC_bc,0.616219008,Winter
AUC_bc,0.510108991,Winter
AUC_bc,0.651543367,Winter
AUC_bc,0.570761241,Winter
AUC_bc,0.577160494,Winter
AUC_bc,0.55977526,Winter
AUC_bc,0.566688806,Winter
AUC_bc,0.505684681,Winter
AUC_bc,0.602190271,Winter
AUC_bc,0.710993841,Winter
AUC_bc,0.611111111,Winter
AUC_bc,0.654336735,Winter
AUC_bc,0.523341049,Winter
AUC_bc,0.567264363,Winter
AUC_bc,0.577160494,Winter
AUC_bc,0.512477365,Winter
AUC_bc,0.627825471,Winter
AUC_bc,0.507785467,Winter
AUC_bc,0.56781684,Winter
AUC_bc,0.54,Winter
AUC_bc,0.746060838,Winter
AUC_bc,0.658588983,Winter
AUC_bc,0.667355372,Winter
AUC_bc,0.527777778,Winter
AUC_bc,0.5625,Winter
AUC_bc,0.5,Winter
AUC_bc,0.611111111,Winter
AUC_bc,0.571867078,Winter
AUC_bc,0.640625,Winter
AUC_bc,0.518065672,Winter
AUC_bc,0.5,Winter
AUC_bc,0.620610789,Winter
AUC_bc,0.621038085,Winter
AUC_bc,0.641427423,Winter
AUC_bc,0.665838476,Winter
AUC_bc,0.673932762,Winter
AUC_bc,0.554746236,Winter
AUC_bc,0.647560061,Winter
AUC_bc,0.611111111,Winter
AUC_bc,0.553476563,Winter
AUC_bc,0.51050625,Winter
AUC_bc,0.503956816,Winter
AUC_bc,0.75,Winter
AUC_bc,0.634378565,Winter
AUC_bc,0.5000672,Winter
AUC_bc,0.555255524,Winter
AUC_bc,0.56841082,Winter
AUC_bc,0.54,Winter
AUC_bc,0.603786012,Winter
AUC_bc,0.5625,Winter
AUC_bc,0.527777778,Winter
AUC_bc,0.516350443,Winter
AUC_bc,0.574200177,Winter
AUC_bc,0.508030022,Winter
AUC_bc,0.64735692,Winter
AUC_bc,0.5,Winter
AUC_bc,0.594493505,Winter
AUC_bc,0.595498167,Winter
AUC_bc,0.611111111,Winter
AUC_bc,0.611111111,Winter
AUC_bc,0.66,Winter
AUC_bc,0.598297669,Winter
AUC_bc,0.642157686,Winter
AUC_bc,0.661996933,Winter
AUC_bc,0.59,Winter
AUC_bc,0.687882843,Winter
AUC_bc,0.692811062,Winter
AUC_AUCw_en,0.998550725,Winter
AUC_AUCw_en,0.957106124,Winter
AUC_AUCw_en,0.97327044,Winter
AUC_AUCw_en,0.976247987,Winter
AUC_AUCw_en,0.981884058,Winter
AUC_AUCw_en,0.953904992,Winter
AUC_AUCw_en,0.989855072,Winter
AUC_AUCw_en,0.992753623,Winter
AUC_AUCw_en,0.993088071,Winter
AUC_AUCw_en,0.970468283,Winter
AUC_AUCw_en,0.908689924,Winter
AUC_AUCw_en,0.962788876,Winter
AUC_AUCw_en,0.958100158,Winter
AUC_AUCw_en,0.978529254,Winter
AUC_AUCw_en,0.971618357,Winter
AUC_AUCw_en,0.984165325,Winter
AUC_AUCw_en,0.997405014,Winter
AUC_AUCw_en,0.995804729,Winter
AUC_AUCw_en,0.966122035,Winter
AUC_AUCw_en,0.975383632,Winter
AUC_AUCw_en,0.947885241,Winter
AUC_AUCw_en,0.959473967,Winter
AUC_AUCw_en,0.96773637,Winter
AUC_AUCw_en,0.980848861,Winter
AUC_AUCw_en,0.987060041,Winter
AUC_AUCw_en,0.932065217,Winter
AUC_AUCw_en,0.949969164,Winter
AUC_AUCw_en,0.988768116,Winter
AUC_AUCw_en,0.998597475,Winter
AUC_AUCw_en,0.978691347,Winter
AUC_AUCw_en,0.99284364,Winter
AUC_AUCw_en,0.983664947,Winter
AUC_AUCw_en,1,Winter
AUC_AUCw_en,0.954849498,Winter
AUC_AUCw_en,0.984057971,Winter
AUC_AUCw_en,0.97559676,Winter
AUC_AUCw_en,0.988972905,Winter
AUC_AUCw_en,0.957125604,Winter
AUC_AUCw_en,0.993283846,Winter
AUC_AUCw_en,0.979565217,Winter
AUC_AUCw_en,0.960144928,Winter
AUC_AUCw_en,0.990004998,Winter
AUC_AUCw_en,0.989855072,Winter
AUC_AUCw_en,0.998682477,Winter
AUC_AUCw_en,0.988239015,Winter
AUC_AUCw_en,0.985377847,Winter
AUC_AUCw_en,0.978985507,Winter
AUC_AUCw_en,0.983242754,Winter
AUC_AUCw_en,0.965404395,Winter
AUC_AUCw_en,0.997785829,Winter
AUC_AUCw_en,0.97993311,Winter
AUC_AUCw_en,0.946761313,Winter
AUC_AUCw_en,0.973271561,Winter
AUC_AUCw_en,0.986542443,Winter
AUC_AUCw_en,0.954080025,Winter
AUC_AUCw_en,0.983138239,Winter
AUC_AUCw_en,0.995792426,Winter
AUC_AUCw_en,0.930878553,Winter
AUC_AUCw_en,0.974065599,Winter
AUC_AUCw_en,0.987318841,Winter
AUC_AUCw_en,0.93784219,Winter
AUC_AUCw_en,0.988224638,Winter
AUC_AUCw_en,NA,Winter
AUC_AUCw_en,0.963131072,Winter
AUC_AUCw_en,0.973522854,Winter
AUC_AUCw_en,0.983436853,Winter
AUC_AUCw_en,0.994959042,Winter
AUC_AUCw_en,0.990874933,Winter
AUC_AUCw_en,0.954303461,Winter
AUC_AUCw_en,0.985507246,Winter
AUC_AUCw_en,0.98115942,Winter
AUC_AUCw_en,0.939337474,Winter
AUC_AUCw_en,0.966998428,Winter
AUC_AUCw_en,0.966174562,Winter
AUC_AUCw_en,0.98366387,Winter
AUC_AUCw_en,0.997995683,Winter
AUC_AUCw_en,0.923395445,Winter
AUC_AUCw_en,0.967908903,Winter
AUC_AUCw_en,0.936758893,Winter
AUC_AUCw_en,0.895140665,Winter
AUC_AUCw_en,0.99975436,Winter
AUC_AUCw_en,0.977498093,Winter
AUC_AUCw_en,0.992753623,Winter
AUC_AUCw_en,0.976261869,Winter
AUC_AUCw_en,0.987016908,Winter
AUC_AUCw_en,0.957378384,Winter
AUC_AUCw_en,1,Winter
AUC_AUCw_en,0.965658475,Winter
AUC_AUCw_en,0.969293478,Winter
AUC_AUCw_en,0.987318841,Winter
AUC_AUCw_en,0.917874396,Winter
AUC_AUCw_en,0.935865401,Winter
AUC_AUCw_en,0.989130435,Winter
AUC_AUCw_en,0.961076605,Winter
AUC_AUCw_en,0.975845411,Winter
AUC_AUCw_en,0.977440525,Winter
AUC_AUCw_en,0.968944099,Winter
AUC_AUCw_en,0.987620773,Winter
AUC_AUCw_en,0.961050725,Winter
AUC_AUCw_en,0.962582345,Winter
AUC_AUCw_en,NA,Winter
AUC_AUCw_en,0.995859213,Winter
AUC_AUCw_en,0.984578224,Winter
AUC_AUCw_en,0.909633419,Winter
AUC_AUCw_en,0.979786423,Winter
AUC_AUCw_en,0.996995405,Winter
AUC_AUCw_en,0.907246377,Winter
AUC_AUCw_en,0.964882943,Winter
AUC_AUCw_en,0.976422237,Winter
AUC_AUCw_en,0.95965289,Winter
AUC_AUCw_en,0.958761528,Winter
AUC_AUCw_en,0.951811594,Winter
AUC_AUCw_en,0.99178744,Winter
AUC_AUCw_en,0.999130435,Winter
AUC_AUCw_en,0.994013863,Winter
AUC_AUCw_en,0.984209388,Winter
AUC_AUCw_en,0.977570738,Winter
AUC_AUCw_en,0.941545894,Winter
AUC_AUCw_en,0.989925769,Winter
AUC_AUCw_en,0.986542443,Winter
AUC_AUCw_en,0.976284585,Winter
AUC_AUCw_en,0.966183575,Winter
AUC_AUCw_en,0.978985507,Winter
AUC_AUCw_en,0.944616977,Winter
AUC_AUCw_en,0.972856792,Winter
AUC_AUCw_en,0.985507246,Winter
AUC_AUCw_en,0.996794872,Winter
AUC_AUCw_en,0.984903382,Winter
AUC_AUCw_en,0.998582231,Winter
AUC_AUCw_en,0.995227996,Winter
AUC_AUCw_en,0.993145319,Winter
AUC_AUCw_en,0.983091787,Winter
AUC_AUCw_en,0.985507246,Winter
AUC_AUCw_en,0.974879227,Winter
AUC_AUCw_en,0.963474344,Winter
AUC_AUCw_en,0.963994565,Winter
AUC_AUCw_en,0.983637214,Winter
AUC_AUCw_en,0.93115942,Winter
AUC_AUCw_en,0.978115942,Winter
AUC_AUCw_en,0.996376812,Winter
AUC_AUCw_en,0.984156227,Winter
AUC_AUCw_en,0.984667087,Winter
AUC_AUCw_en,0.984817115,Winter
AUC_AUCw_en,0.93236715,Winter
AUC_AUCw_en,0.962042788,Winter
AUC_AUCw_en,0.951376383,Winter
AUC_AUCw_en,0.981884058,Winter
AUC_AUCw_en,0.888586957,Winter
AUC_AUCw_en,0.932599405,Winter
AUC_AUCw_en,0.957079153,Winter
AUC_AUCw_en,0.970866608,Winter
AUC_AUCw_en,0.979296066,Winter
AUC_AUCw_en,0.997826087,Winter
AUC_AUCw_en,0.967681159,Winter
AUC_AUCw_en,0.997826087,Winter
AUC_AUCw_en,0.995934959,Winter
AUC_AUCw_en,0.995673805,Winter
AUC_AUCw_en,0.963768116,Winter
AUC_AUCw_en,0.950483092,Winter
AUC_AUCw_en,0.999852115,Winter
AUC_AUCw_en,0.991261722,Winter
AUC_AUCw_en,0.999408459,Winter
AUC_AUCw_en,0.996798113,Winter
AUC_AUCw_en,0.984541063,Winter
AUC_AUCw_en,0.996567506,Winter
AUC_AUCw_en,0.978718535,Winter
AUC_AUCw_en,0.991545894,Winter
AUC_AUCw_en,0.982979441,Winter
AUC_AUCw_en,0.993271222,Winter
AUC_AUCw_en,0.997633836,Winter
AUC_AUCw_en,0.998431197,Winter
AUC_AUCw_en,0.997016198,Winter
AUC_AUCw_en,0.989533011,Winter
AUC_AUCw_en,0.970343532,Winter
AUC_AUCw_en,0.988095238,Winter
AUC_AUCw_en,0.975845411,Winter
AUC_AUCw_en,0.974508282,Winter
AUC_AUCw_en,0.994838197,Winter
AUC_AUCw_en,0.974828375,Winter
AUC_AUCw_en,0.997836902,Winter
AUC_AUCw_en,0.997129682,Winter
AUC_AUCw_en,0.998167093,Winter
AUC_AUCw_en,0.932677242,Winter
AUC_AUCw_en,0.936392915,Winter
AUC_AUCw_en,0.96458846,Winter
AUC_AUCw_en,0.984228474,Winter
AUC_AUCw_en,0.995299647,Winter
AUC_AUCw_en,0.994156148,Winter
AUC_AUCw_en,0.993534002,Winter
AUC_AUCw_en,0.958132045,Winter
AUC_AUCw_en,0.970364177,Winter
AUC_AUCw_en,0.978405797,Winter
AUC_AUCw_en,0.97924011,Winter
AUC_AUCw_en,0.992173913,Winter
AUC_AUCw_en,0.956326944,Winter
AUC_AUCw_en,0.981884058,Winter
AUC_AUCw_en,0.985217391,Winter
AUC_AUCw_en,0.981021394,Winter
AUC_AUCw_en,0.979871176,Winter
AUC_AUCw_en,0.962215321,Winter
AUC_AUCw_en,0.972983617,Winter
AUC_AUCw_en,0.975765429,Winter
AUC_AUCw_en,0.979206049,Winter
AUC_AUCw_en,0.961352657,Winter
AUC_AUCw_en,0.947705314,Winter
AUC_AUCw_en,0.961636829,Winter
AUC_AUCw_en,0.971100759,Winter
AUC_AUCw_en,0.957125604,Winter
AUC_AUCw_en,0.992236025,Winter
AUC_AUCw_en,1,Winter
AUC_AUCw_en,0.999130435,Winter
AUC_AUCw_en,0.973649539,Winter
AUC_AUCw_en,0.962011419,Winter
AUC_AUCw_en,0.99378882,Winter
AUC_AUCw_en,0.994510321,Winter
AUC_AUCw_en,1,Winter
AUC_AUCw_en,0.987318841,Winter
AUC_AUCw_en,0.982945135,Winter
AUC_AUCw_en,0.998017501,Winter
AUC_AUCw_en,1,Winter
AUC_AUCw_en,0.979066023,Winter
AUC_AUCw_en,0.99725516,Winter
AUC_AUCw_en,0.9768533,Winter
AUC_AUCw_en,0.908902692,Winter
AUC_AUCw_en,0.95931677,Winter
AUC_AUCw_en,0.999396135,Winter
AUC_AUCw_en,0.994071146,Winter
AUC_AUCw_en,0.973814229,Winter
AUC_AUCw_en,0.974369297,Winter
AUC_AUCw_en,0.961033634,Winter
AUC_AUCw_en,0.989855072,Winter
AUC_AUCw_en,0.976190476,Winter
AUC_AUCw_en,0.950828157,Winter
AUC_AUCw_en,0.955443766,Winter
AUC_AUCw_en,0.975241546,Winter
AUC_AUCw_en,0.975845411,Winter
AUC_AUCw_en,0.998616601,Winter
AUC_AUCw_en,0.937569677,Winter
